,F2,pairs,time,node_distance
27,1.0,1,1810000.0,171
28,0.0,1,1810000.0,171
29,1.0295220005548027e-34,1,1810000.0,171
30,0.0,1,1810000.0,171
31,1.0295220005548027e-34,1,1810000.0,171
32,1.0,1,1810000.0,171
33,0.0,1,1810000.0,171
34,1.0295220005548027e-34,1,1810000.0,171
35,0.0,1,1810000.0,171
36,1.0,1,1810000.0,171
37,0.0,1,1810000.0,171
38,1.0,1,1810000.0,171
39,0.0,1,1810000.0,171
40,1.0,1,1810000.0,171
41,0.0,1,1810000.0,171
42,1.0295220005548027e-34,2,1910000.0,171
43,1.0,1,1810000.0,171
44,1.0,1,1810000.0,171
45,1.0,1,1810000.0,171
46,1.0,1,1810000.0,171
47,1.0295220005548027e-34,1,1810000.0,171
48,1.0295220005548027e-34,1,1810000.0,171
49,1.0,1,1810000.0,171
50,0.0,1,1810000.0,171
51,1.0,1,1810000.0,171
52,1.0,1,1810000.0,171
53,0.0,2,3620000.0,171
54,1.0,1,1810000.0,171
55,1.0,1,1810000.0,171
56,1.0,1,1810000.0,171
57,1.0,1,1810000.0,171
58,1.0295220005548027e-34,1,1810000.0,171
59,1.0,1,1810000.0,171
60,1.0,1,1810000.0,171
61,0.0,1,1810000.0,171
62,1.0,1,1810000.0,171
63,1.0,1,1810000.0,171
64,0.0,1,1810000.0,171
65,1.0,2,3620000.0,171
66,1.0,1,1810000.0,171
67,0.0,1,1810000.0,171
68,1.0,1,1810000.0,171
69,1.0295220005548027e-34,3,5430000.0,171
70,1.0,1,1810000.0,171
71,1.0,1,1810000.0,171
72,1.0,1,1810000.0,171
73,1.0,1,1810000.0,171
74,1.0,1,1810000.0,171
75,1.0,1,1810000.0,171
76,0.0,1,1810000.0,171
77,1.0,1,1810000.0,171
78,1.0,1,1810000.0,171
79,1.0295220005548027e-34,1,1810000.0,171
80,1.0295220005548027e-34,2,1910000.0,171
81,1.0,1,1810000.0,171
82,1.0295220005548027e-34,1,1810000.0,171
83,0.0,1,1810000.0,171
84,1.0295220005548027e-34,1,1810000.0,171
85,0.0,1,1810000.0,171
86,0.0,1,1810000.0,171
87,1.0,1,1810000.0,171
88,0.0,1,1810000.0,171
89,1.0295220005548027e-34,1,1810000.0,171
90,1.0295220005548027e-34,1,1810000.0,171
91,0.0,1,1810000.0,171
92,1.0,1,1810000.0,171
93,1.0,2,1910000.0,171
94,1.0295220005548027e-34,2,3620000.0,171
95,1.0,1,1810000.0,171
96,0.0,1,1810000.0,171
97,0.0,1,1810000.0,171
98,1.0,1,1810000.0,171
99,0.0,1,1810000.0,171
0,1.0,1,1910000.0,181
1,0.0,1,1910000.0,181
2,1.0,1,1910000.0,181
3,1.0,1,1910000.0,181
4,1.0,1,1910000.0,181
5,1.0,1,1910000.0,181
6,1.0295220005548027e-34,1,1910000.0,181
7,1.0,1,1910000.0,181
8,0.0,1,1910000.0,181
9,0.0,1,1910000.0,181
10,1.0,1,1910000.0,181
11,1.0,1,1910000.0,181
12,1.0,1,1910000.0,181
13,0.0,1,1910000.0,181
14,1.0295220005548027e-34,1,1910000.0,181
15,0.0,3,3920000.0,181
16,1.0,1,1910000.0,181
17,1.0,1,1910000.0,181
18,1.0,1,1910000.0,181
19,0.0,1,1910000.0,181
20,0.0,1,1910000.0,181
21,1.0,1,1910000.0,181
22,1.0,1,1910000.0,181
23,1.0,1,1910000.0,181
24,1.0295220005548027e-34,1,1910000.0,181
25,1.0,1,1910000.0,181
26,1.0,1,1910000.0,181
27,1.0,1,1910000.0,181
28,1.0295220005548027e-34,1,1910000.0,181
29,1.0,1,1910000.0,181
30,0.0,1,1910000.0,181
31,1.0295220005548027e-34,1,1910000.0,181
32,1.0,1,1910000.0,181
33,1.0295220005548027e-34,1,1910000.0,181
34,1.0,1,1910000.0,181
35,1.0,1,1910000.0,181
36,0.0,1,1910000.0,181
37,1.0,1,1910000.0,181
38,1.0295220005548027e-34,2,3820000.0,181
39,1.0,1,1910000.0,181
40,0.0,1,1910000.0,181
41,1.0,1,1910000.0,181
42,1.0,1,1910000.0,181
43,1.0,1,1910000.0,181
44,1.0,1,1910000.0,181
45,1.0295220005548027e-34,1,1910000.0,181
46,1.0,1,1910000.0,181
47,0.0,1,1910000.0,181
48,0.0,1,1910000.0,181
49,1.0,1,1910000.0,181
50,0.0,1,1910000.0,181
51,1.0,1,1910000.0,181
52,1.0,1,1910000.0,181
53,1.0,1,1910000.0,181
54,1.0,1,1910000.0,181
55,0.0,1,1910000.0,181
56,1.0295220005548027e-34,1,1910000.0,181
57,0.0,1,1910000.0,181
58,1.0,1,1910000.0,181
59,1.0,1,1910000.0,181
60,1.0,1,1910000.0,181
61,1.0,1,1910000.0,181
62,0.0,2,2010000.0,181
63,1.0,2,3820000.0,181
64,1.0,1,1910000.0,181
65,1.0295220005548027e-34,1,1910000.0,181
66,0.0,2,2010000.0,181
67,1.0,1,1910000.0,181
68,1.0,1,1910000.0,181
69,0.0,1,1910000.0,181
70,1.0,1,1910000.0,181
71,1.0,1,1910000.0,181
72,1.0295220005548027e-34,1,1910000.0,181
73,1.0,1,1910000.0,181
74,0.0,2,2010000.0,181
75,1.0,1,1910000.0,181
76,0.0,1,1910000.0,181
77,0.0,1,1910000.0,181
78,1.0,1,1910000.0,181
79,0.0,1,1910000.0,181
80,1.0,1,1910000.0,181
81,1.0,1,1910000.0,181
82,0.0,1,1910000.0,181
83,1.0,2,2010000.0,181
84,0.0,1,1910000.0,181
85,1.0,1,1910000.0,181
86,1.0295220005548027e-34,1,1910000.0,181
87,1.0,1,1910000.0,181
88,0.0,1,1910000.0,181
89,1.0,1,1910000.0,181
90,1.0295220005548027e-34,1,1910000.0,181
91,1.0,2,2010000.0,181
92,1.0,1,1910000.0,181
93,1.0,1,1910000.0,181
94,1.0,3,3920000.0,181
95,1.0,1,1910000.0,181
96,0.0,1,1910000.0,181
97,1.0,1,1910000.0,181
98,1.0295220005548027e-34,1,1910000.0,181
99,1.0,1,1910000.0,181
0,1.0295220005548027e-34,1,2010000.0,191
1,1.0295220005548027e-34,1,2010000.0,191
2,1.0,1,2010000.0,191
3,1.0,1,2010000.0,191
4,1.0,1,2010000.0,191
5,1.0295220005548027e-34,1,2010000.0,191
6,1.0,1,2010000.0,191
7,1.0,1,2010000.0,191
8,1.0,1,2010000.0,191
9,1.0,1,2010000.0,191
10,1.0,1,2010000.0,191
11,1.0,1,2010000.0,191
12,1.0,1,2010000.0,191
13,0.0,1,2010000.0,191
14,0.0,2,2110000.0,191
15,0.0,1,2010000.0,191
16,0.0,1,2010000.0,191
17,0.0,1,2010000.0,191
18,1.0,1,2010000.0,191
19,1.0,1,2010000.0,191
20,1.0,1,2010000.0,191
21,0.0,1,2010000.0,191
22,0.0,1,2010000.0,191
23,1.0295220005548027e-34,1,2010000.0,191
24,1.0295220005548027e-34,1,2010000.0,191
25,1.0,1,2010000.0,191
26,0.0,1,2010000.0,191
27,1.0,2,4020000.0,191
28,1.0,1,2010000.0,191
29,1.0,1,2010000.0,191
30,1.0295220005548027e-34,1,2010000.0,191
31,0.0,1,2010000.0,191
32,1.0,2,4020000.0,191
33,1.0295220005548027e-34,1,2010000.0,191
34,1.0,1,2010000.0,191
35,0.0,1,2010000.0,191
36,1.0295220005548027e-34,1,2010000.0,191
37,1.0,1,2010000.0,191
38,1.0295220005548027e-34,1,2010000.0,191
39,1.0,1,2010000.0,191
40,1.0,1,2010000.0,191
41,1.0295220005548027e-34,1,2010000.0,191
42,1.0,2,2110000.0,191
43,0.0,1,2010000.0,191
44,0.0,1,2010000.0,191
45,1.0,1,2010000.0,191
46,1.0,1,2010000.0,191
47,0.0,1,2010000.0,191
48,1.0,1,2010000.0,191
49,1.0,1,2010000.0,191
50,1.0,1,2010000.0,191
51,1.0,1,2010000.0,191
52,1.0,2,2110000.0,191
53,1.0295220005548027e-34,1,2010000.0,191
54,1.0,1,2010000.0,191
55,1.0,1,2010000.0,191
56,1.0,1,2010000.0,191
57,0.0,1,2010000.0,191
58,0.0,1,2010000.0,191
59,1.0,1,2010000.0,191
60,1.0,2,4020000.0,191
61,1.0,1,2010000.0,191
62,1.0,1,2010000.0,191
63,0.0,1,2010000.0,191
64,1.0,1,2010000.0,191
65,1.0295220005548027e-34,1,2010000.0,191
66,1.0,1,2010000.0,191
67,1.0,1,2010000.0,191
68,1.0,1,2010000.0,191
69,1.0,1,2010000.0,191
70,1.0,1,2010000.0,191
71,1.0295220005548027e-34,1,2010000.0,191
72,1.0295220005548027e-34,1,2010000.0,191
73,1.0,1,2010000.0,191
74,1.0,1,2010000.0,191
75,1.0,1,2010000.0,191
76,1.0295220005548027e-34,1,2010000.0,191
77,1.0,1,2010000.0,191
78,0.0,1,2010000.0,191
79,0.0,1,2010000.0,191
80,1.0,1,2010000.0,191
81,1.0,1,2010000.0,191
82,0.0,1,2010000.0,191
83,0.0,1,2010000.0,191
84,0.0,1,2010000.0,191
85,1.0295220005548027e-34,1,2010000.0,191
86,1.0,1,2010000.0,191
87,1.0,1,2010000.0,191
88,1.0,1,2010000.0,191
89,0.0,1,2010000.0,191
90,1.0,1,2010000.0,191
91,1.0,1,2010000.0,191
92,0.0,1,2010000.0,191
93,1.0,1,2010000.0,191
94,0.0,1,2010000.0,191
95,1.0,1,2010000.0,191
96,1.0,1,2010000.0,191
97,0.0,1,2010000.0,191
98,1.0295220005548027e-34,1,2010000.0,191
99,0.0,2,2110000.0,191
